Date,Radius,Location,Query,TotalResults
6/27/2016,25,"Pittsburgh, PA",C++,222
6/27/2016,50,"Pittsburgh, PA",C++,228
6/27/2016,25,"Pittsburgh, PA",java,517
6/27/2016,50,"Pittsburgh, PA",java,527
6/27/2016,25,"Pittsburgh, PA",machine learning,102
6/27/2016,50,"Pittsburgh, PA",machine learning,112
6/27/2016,25,"Atlanta, GA",C#,938
6/27/2016,50,"Atlanta, GA",C#,992
6/27/2016,25,"Atlanta, GA",C# mvc,267
6/27/2016,50,"Atlanta, GA",C# mvc,282
6/27/2016,25,"Atlanta, GA",C# mvc angular,69
6/27/2016,50,"Atlanta, GA",C# mvc angular,71
6/27/2016,25,"Atlanta, GA",angular,422
6/27/2016,50,"Atlanta, GA",angular,447
6/27/2016,25,"Atlanta, GA",scala,96
6/27/2016,50,"Atlanta, GA",scala,103
6/27/2016,25,"Atlanta, GA",python,834
6/27/2016,50,"Atlanta, GA",python,887
6/27/2016,25,"Atlanta, GA",C++,554
6/27/2016,50,"Atlanta, GA",C++,627
6/27/2016,25,"Atlanta, GA",java,2029
6/27/2016,50,"Atlanta, GA",java,2146
6/27/2016,25,"Atlanta, GA",machine learning,246
6/27/2016,50,"Atlanta, GA",machine learning,277
6/27/2016,25,"Providence, RI",C#,70
6/27/2016,50,"Providence, RI",C#,1342
6/27/2016,25,"Providence, RI",C# mvc,4
6/27/2016,50,"Providence, RI",C# mvc,348
6/27/2016,25,"Providence, RI",C# mvc angular,1
6/27/2016,50,"Providence, RI",C# mvc angular,117
6/27/2016,25,"Providence, RI",angular,18
6/27/2016,50,"Providence, RI",angular,699
6/27/2016,25,"Providence, RI",scala,4
6/27/2016,50,"Providence, RI",scala,266
6/27/2016,25,"Providence, RI",python,45
6/27/2016,50,"Providence, RI",python,2321
6/27/2016,25,"Providence, RI",C++,60
6/27/2016,50,"Providence, RI",C++,1456
6/27/2016,25,"Providence, RI",java,148
6/27/2016,50,"Providence, RI",java,3413
6/27/2016,25,"Providence, RI",machine learning,34
6/27/2016,50,"Providence, RI",machine learning,785
6/27/2016,25,"Buffalo, NY",C#,67
6/27/2016,50,"Buffalo, NY",C#,67
6/27/2016,25,"Buffalo, NY",C# mvc,22
6/27/2016,50,"Buffalo, NY",C# mvc,22
6/27/2016,25,"Buffalo, NY",C# mvc angular,9
6/27/2016,50,"Buffalo, NY",C# mvc angular,9
6/27/2016,25,"Buffalo, NY",angular,50
6/27/2016,50,"Buffalo, NY",angular,50
6/27/2016,25,"Buffalo, NY",scala,2
6/27/2016,50,"Buffalo, NY",scala,2
6/27/2016,25,"Buffalo, NY",python,26
6/27/2016,50,"Buffalo, NY",python,26
6/27/2016,25,"Buffalo, NY",C++,40
6/27/2016,50,"Buffalo, NY",C++,40
6/27/2016,25,"Buffalo, NY",java,114
6/27/2016,50,"Buffalo, NY",java,122
6/27/2016,25,"Buffalo, NY",machine learning,35
6/27/2016,50,"Buffalo, NY",machine learning,58
6/27/2016,25,"St. Louis, MO",C#,347
6/27/2016,50,"St. Louis, MO",C#,353
6/27/2016,25,"St. Louis, MO",C# mvc,76
6/27/2016,50,"St. Louis, MO",C# mvc,76
6/27/2016,25,"St. Louis, MO",C# mvc angular,20
6/27/2016,50,"St. Louis, MO",C# mvc angular,20
6/27/2016,25,"St. Louis, MO",angular,119
6/27/2016,50,"St. Louis, MO",angular,127
6/27/2016,25,"St. Louis, MO",scala,51
6/27/2016,50,"St. Louis, MO",scala,52
6/27/2016,25,"St. Louis, MO",python,204
6/27/2016,50,"St. Louis, MO",python,212
6/27/2016,25,"St. Louis, MO",C++,159
6/27/2016,50,"St. Louis, MO",C++,171
6/27/2016,25,"St. Louis, MO",java,714
6/27/2016,50,"St. Louis, MO",java,771
6/27/2016,25,"St. Louis, MO",machine learning,109
6/27/2016,50,"St. Louis, MO",machine learning,117
6/27/2016,25,"Virginia Beach, VA",C#,60
6/27/2016,50,"Virginia Beach, VA",C#,91
6/27/2016,25,"Virginia Beach, VA",C# mvc,4
6/27/2016,50,"Virginia Beach, VA",C# mvc,7
6/27/2016,25,"Virginia Beach, VA",C# mvc angular,2
6/27/2016,50,"Virginia Beach, VA",C# mvc angular,2
6/27/2016,25,"Virginia Beach, VA",angular,14
6/27/2016,50,"Virginia Beach, VA",angular,20
6/27/2016,25,"Virginia Beach, VA",scala,2
6/27/2016,50,"Virginia Beach, VA",scala,2
6/27/2016,25,"Virginia Beach, VA",python,32
6/27/2016,50,"Virginia Beach, VA",python,46
6/27/2016,25,"Virginia Beach, VA",C++,39
6/27/2016,50,"Virginia Beach, VA",C++,62
6/27/2016,25,"Virginia Beach, VA",java,106
6/27/2016,50,"Virginia Beach, VA",java,146
6/27/2016,25,"Virginia Beach, VA",machine learning,22
6/27/2016,50,"Virginia Beach, VA",machine learning,42
6/27/2016,25,"Philadelphia, PA",C#,813
6/27/2016,50,"Philadelphia, PA",C#,1077
6/27/2016,25,"Philadelphia, PA",C# mvc,327
6/27/2016,50,"Philadelphia, PA",C# mvc,397
6/27/2016,25,"Philadelphia, PA",C# mvc angular,68
6/27/2016,50,"Philadelphia, PA",C# mvc angular,90
6/27/2016,25,"Philadelphia, PA",angular,286
6/27/2016,50,"Philadelphia, PA",angular,409
6/27/2016,25,"Philadelphia, PA",scala,123
6/27/2016,50,"Philadelphia, PA",scala,135
6/27/2016,25,"Philadelphia, PA",python,660
6/27/2016,50,"Philadelphia, PA",python,896
6/27/2016,25,"Philadelphia, PA",C++,403
6/27/2016,50,"Philadelphia, PA",C++,599
6/27/2016,25,"Philadelphia, PA",java,1526
6/27/2016,50,"Philadelphia, PA",java,1970
6/27/2016,25,"Philadelphia, PA",machine learning,266
6/27/2016,50,"Philadelphia, PA",machine learning,385
6/27/2016,25,"New Orleans, LA",C#,16
6/27/2016,50,"New Orleans, LA",C#,20
6/27/2016,25,"New Orleans, LA",C# mvc,5
6/27/2016,50,"New Orleans, LA",C# mvc,7
6/27/2016,25,"New Orleans, LA",C# mvc angular,1
6/27/2016,50,"New Orleans, LA",C# mvc angular,1
6/27/2016,25,"New Orleans, LA",angular,16
6/27/2016,50,"New Orleans, LA",angular,16
6/27/2016,25,"New Orleans, LA",scala,3
6/27/2016,50,"New Orleans, LA",scala,3
6/27/2016,25,"New Orleans, LA",python,29
6/27/2016,50,"New Orleans, LA",python,36
6/27/2016,25,"New Orleans, LA",C++,12
6/27/2016,50,"New Orleans, LA",C++,21
6/27/2016,25,"New Orleans, LA",java,62
6/27/2016,50,"New Orleans, LA",java,75
6/27/2016,25,"New Orleans, LA",machine learning,33
6/27/2016,50,"New Orleans, LA",machine learning,38
6/27/2016,25,"Sacramento, CA",C#,109
6/27/2016,50,"Sacramento, CA",C#,124
6/27/2016,25,"Sacramento, CA",C# mvc,42
6/27/2016,50,"Sacramento, CA",C# mvc,51
6/27/2016,25,"Sacramento, CA",C# mvc angular,5
6/27/2016,50,"Sacramento, CA",C# mvc angular,7
6/27/2016,25,"Sacramento, CA",angular,30
6/27/2016,50,"Sacramento, CA",angular,34
6/27/2016,25,"Sacramento, CA",scala,8
6/27/2016,50,"Sacramento, CA",scala,8
6/27/2016,25,"Sacramento, CA",python,92
6/27/2016,50,"Sacramento, CA",python,94
6/27/2016,25,"Sacramento, CA",C++,69
6/27/2016,50,"Sacramento, CA",C++,81
6/27/2016,25,"Sacramento, CA",java,239
6/27/2016,50,"Sacramento, CA",java,248
6/27/2016,25,"Sacramento, CA",machine learning,94
6/27/2016,50,"Sacramento, CA",machine learning,125
6/27/2016,25,"Memphis, TN",C#,61
6/27/2016,50,"Memphis, TN",C#,61
6/27/2016,25,"Memphis, TN",C# mvc,8
6/27/2016,50,"Memphis, TN",C# mvc,8
6/27/2016,25,"Memphis, TN",C# mvc angular,3
6/27/2016,50,"Memphis, TN",C# mvc angular,3
6/27/2016,25,"Memphis, TN",angular,10
6/27/2016,50,"Memphis, TN",angular,10
6/27/2016,25,"Memphis, TN",scala,0
6/27/2016,50,"Memphis, TN",scala,0
6/27/2016,25,"Memphis, TN",python,30
6/27/2016,50,"Memphis, TN",python,30
6/27/2016,25,"Memphis, TN",C++,52
6/27/2016,50,"Memphis, TN",C++,52
6/27/2016,25,"Memphis, TN",java,116
6/27/2016,50,"Memphis, TN",java,116
6/27/2016,25,"Memphis, TN",machine learning,43
6/27/2016,50,"Memphis, TN",machine learning,45
6/27/2016,25,"San Diego, CA",C#,433
6/27/2016,50,"San Diego, CA",C#,498
6/27/2016,25,"San Diego, CA",C# mvc,78
6/27/2016,50,"San Diego, CA",C# mvc,97
6/27/2016,25,"San Diego, CA",C# mvc angular,30
6/27/2016,50,"San Diego, CA",C# mvc angular,34
6/27/2016,25,"San Diego, CA",angular,163
6/27/2016,50,"San Diego, CA",angular,187
6/27/2016,25,"San Diego, CA",scala,27
6/27/2016,50,"San Diego, CA",scala,30
6/27/2016,25,"San Diego, CA",python,584
6/27/2016,50,"San Diego, CA",python,629
6/27/2016,25,"San Diego, CA",C++,605
6/27/2016,50,"San Diego, CA",C++,660
6/27/2016,25,"San Diego, CA",java,910
6/27/2016,50,"San Diego, CA",java,982
6/27/2016,25,"San Diego, CA",machine learning,140
6/27/2016,50,"San Diego, CA",machine learning,187
6/27/2016,25,"Las Vegas, NV",C#,93
6/27/2016,50,"Las Vegas, NV",C#,93
6/27/2016,25,"Las Vegas, NV",C# mvc,12
6/27/2016,50,"Las Vegas, NV",C# mvc,12
6/27/2016,25,"Las Vegas, NV",C# mvc angular,1
6/27/2016,50,"Las Vegas, NV",C# mvc angular,1
6/27/2016,25,"Las Vegas, NV",angular,22
6/27/2016,50,"Las Vegas, NV",angular,22
6/27/2016,25,"Las Vegas, NV",scala,6
6/27/2016,50,"Las Vegas, NV",scala,6
6/27/2016,25,"Las Vegas, NV",python,49
6/27/2016,50,"Las Vegas, NV",python,49
6/27/2016,25,"Las Vegas, NV",C++,76
6/27/2016,50,"Las Vegas, NV",C++,76
6/27/2016,25,"Las Vegas, NV",java,128
6/27/2016,50,"Las Vegas, NV",java,128
6/27/2016,25,"Las Vegas, NV",machine learning,42
6/27/2016,50,"Las Vegas, NV",machine learning,43
6/27/2016,25,"New York, NY",C#,1857
6/27/2016,50,"New York, NY",C#,2336
6/27/2016,25,"New York, NY",C# mvc,376
6/27/2016,50,"New York, NY",C# mvc,508
6/27/2016,25,"New York, NY",C# mvc angular,88
6/27/2016,50,"New York, NY",C# mvc angular,106
6/27/2016,25,"New York, NY",angular,1054
6/27/2016,50,"New York, NY",angular,1281
6/27/2016,25,"New York, NY",scala,598
6/27/2016,50,"New York, NY",scala,666
6/27/2016,25,"New York, NY",python,3799
6/27/2016,50,"New York, NY",python,4487
6/27/2016,25,"New York, NY",C++,1946
6/27/2016,50,"New York, NY",C++,2400
6/27/2016,25,"New York, NY",java,5350
6/27/2016,50,"New York, NY",java,6815
6/27/2016,25,"New York, NY",machine learning,989
6/27/2016,50,"New York, NY",machine learning,1242
6/27/2016,25,"Chicago, IL",C#,1442
6/27/2016,50,"Chicago, IL",C#,1655
6/27/2016,25,"Chicago, IL",C# mvc,513
6/27/2016,50,"Chicago, IL",C# mvc,579
6/27/2016,25,"Chicago, IL",C# mvc angular,170
6/27/2016,50,"Chicago, IL",C# mvc angular,189
6/27/2016,25,"Chicago, IL",angular,650
6/27/2016,50,"Chicago, IL",angular,687
6/27/2016,25,"Chicago, IL",scala,166
6/27/2016,50,"Chicago, IL",scala,179
6/27/2016,25,"Chicago, IL",python,1576
6/27/2016,50,"Chicago, IL",python,1705
6/27/2016,25,"Chicago, IL",C++,1015
6/27/2016,50,"Chicago, IL",C++,1118
6/27/2016,25,"Chicago, IL",java,2454
6/27/2016,50,"Chicago, IL",java,2759
6/27/2016,25,"Chicago, IL",machine learning,484
6/27/2016,50,"Chicago, IL",machine learning,608
6/27/2016,25,"Miami, FL",C#,253
6/27/2016,50,"Miami, FL",C#,350
6/27/2016,25,"Miami, FL",C# mvc,48
6/27/2016,50,"Miami, FL",C# mvc,74
6/27/2016,25,"Miami, FL",C# mvc angular,10
6/27/2016,50,"Miami, FL",C# mvc angular,15
6/27/2016,25,"Miami, FL",angular,72
6/27/2016,50,"Miami, FL",angular,105
6/27/2016,25,"Miami, FL",scala,22
6/27/2016,50,"Miami, FL",scala,26
6/27/2016,25,"Miami, FL",python,163
6/27/2016,50,"Miami, FL",python,191
6/27/2016,25,"Miami, FL",C++,154
6/27/2016,50,"Miami, FL",C++,193
6/27/2016,25,"Miami, FL",java,354
6/27/2016,50,"Miami, FL",java,478
6/27/2016,25,"Miami, FL",machine learning,57
6/27/2016,50,"Miami, FL",machine learning,78
6/27/2016,25,"Detroit, MI",C#,341
6/27/2016,50,"Detroit, MI",C#,456
6/27/2016,25,"Detroit, MI",C# mvc,57
6/27/2016,50,"Detroit, MI",C# mvc,71
6/27/2016,25,"Detroit, MI",C# mvc angular,8
6/27/2016,50,"Detroit, MI",C# mvc angular,10
6/27/2016,25,"Detroit, MI",angular,80
6/27/2016,50,"Detroit, MI",angular,112
6/27/2016,25,"Detroit, MI",scala,16
6/27/2016,50,"Detroit, MI",scala,20
6/27/2016,25,"Detroit, MI",python,287
6/27/2016,50,"Detroit, MI",python,393
6/27/2016,25,"Detroit, MI",C++,642
6/27/2016,50,"Detroit, MI",C++,800
6/27/2016,25,"Detroit, MI",java,830
6/27/2016,50,"Detroit, MI",java,1074
6/27/2016,25,"Detroit, MI",machine learning,134
6/27/2016,50,"Detroit, MI",machine learning,181
6/27/2016,25,"Los Angeles, CA",C#,831
6/27/2016,50,"Los Angeles, CA",C#,1509
6/27/2016,25,"Los Angeles, CA",C# mvc,221
6/27/2016,50,"Los Angeles, CA",C# mvc,453
6/27/2016,25,"Los Angeles, CA",C# mvc angular,62
6/27/2016,50,"Los Angeles, CA",C# mvc angular,151
6/27/2016,25,"Los Angeles, CA",angular,378
6/27/2016,50,"Los Angeles, CA",angular,609
6/27/2016,25,"Los Angeles, CA",scala,121
6/27/2016,50,"Los Angeles, CA",scala,162
6/27/2016,25,"Los Angeles, CA",python,1339
6/27/2016,50,"Los Angeles, CA",python,1827
6/27/2016,25,"Los Angeles, CA",C++,740
6/27/2016,50,"Los Angeles, CA",C++,1275
6/27/2016,25,"Los Angeles, CA",java,1731
6/27/2016,50,"Los Angeles, CA",java,2586
6/27/2016,25,"Los Angeles, CA",machine learning,515
6/27/2016,50,"Los Angeles, CA",machine learning,787
6/27/2016,25,"Riverside, CA",C#,126
6/27/2016,50,"Riverside, CA",C#,1098
6/27/2016,25,"Riverside, CA",C# mvc,31
6/27/2016,50,"Riverside, CA",C# mvc,347
6/27/2016,25,"Riverside, CA",C# mvc angular,13
6/27/2016,50,"Riverside, CA",C# mvc angular,114
6/27/2016,25,"Riverside, CA",angular,35
6/27/2016,50,"Riverside, CA",angular,386
6/27/2016,25,"Riverside, CA",scala,2
6/27/2016,50,"Riverside, CA",scala,76
6/27/2016,25,"Riverside, CA",python,95
6/27/2016,50,"Riverside, CA",python,1008
6/27/2016,25,"Riverside, CA",C++,81
6/27/2016,50,"Riverside, CA",C++,804
6/27/2016,25,"Riverside, CA",java,135
6/27/2016,50,"Riverside, CA",java,1573
6/27/2016,25,"Riverside, CA",machine learning,71
6/27/2016,50,"Riverside, CA",machine learning,508
6/27/2016,25,"Research Triangle Park, NC",C#,413
6/27/2016,50,"Research Triangle Park, NC",C#,424
6/27/2016,25,"Research Triangle Park, NC",C# mvc,98
6/27/2016,50,"Research Triangle Park, NC",C# mvc,106
6/27/2016,25,"Research Triangle Park, NC",C# mvc angular,21
6/27/2016,50,"Research Triangle Park, NC",C# mvc angular,23
6/27/2016,25,"Research Triangle Park, NC",angular,168
6/27/2016,50,"Research Triangle Park, NC",angular,170
6/27/2016,25,"Research Triangle Park, NC",scala,25
6/27/2016,50,"Research Triangle Park, NC",scala,25
6/27/2016,25,"Research Triangle Park, NC",python,431
6/27/2016,50,"Research Triangle Park, NC",python,431
6/27/2016,25,"Research Triangle Park, NC",C++,300
6/27/2016,50,"Research Triangle Park, NC",C++,307
6/27/2016,25,"Research Triangle Park, NC",java,901
6/27/2016,50,"Research Triangle Park, NC",java,919
6/27/2016,25,"Research Triangle Park, NC",machine learning,123
6/27/2016,50,"Research Triangle Park, NC",machine learning,137
7/4/2016,25,"Columbia, MD",C#,821
7/4/2016,50,"Columbia, MD",C#,2393
7/4/2016,25,"Columbia, MD",C# mvc,159
7/4/2016,50,"Columbia, MD",C# mvc,526
7/4/2016,25,"Columbia, MD",C# mvc angular,38
7/4/2016,50,"Columbia, MD",C# mvc angular,140
7/4/2016,25,"Columbia, MD",angular,333
7/4/2016,50,"Columbia, MD",angular,1067
7/4/2016,25,"Columbia, MD",scala,100
7/4/2016,50,"Columbia, MD",scala,342
7/4/2016,25,"Columbia, MD",python,1466
7/4/2016,50,"Columbia, MD",python,3967
7/4/2016,25,"Columbia, MD",C++,1350
7/4/2016,50,"Columbia, MD",C++,2794
7/4/2016,25,"Columbia, MD",java,2754
7/4/2016,50,"Columbia, MD",java,7963
7/4/2016,25,"Columbia, MD",machine learning,287
7/4/2016,50,"Columbia, MD",machine learning,856
7/4/2016,25,"Washington, DC",C#,1996
7/4/2016,50,"Washington, DC",C#,2431
7/4/2016,25,"Washington, DC",C# mvc,429
7/4/2016,50,"Washington, DC",C# mvc,526
7/4/2016,25,"Washington, DC",C# mvc angular,117
7/4/2016,50,"Washington, DC",C# mvc angular,142
7/4/2016,25,"Washington, DC",angular,961
7/4/2016,50,"Washington, DC",angular,1071
7/4/2016,25,"Washington, DC",scala,314
7/4/2016,50,"Washington, DC",scala,345
7/4/2016,25,"Washington, DC",python,3388
7/4/2016,50,"Washington, DC",python,3962
7/4/2016,25,"Washington, DC",C++,2238
7/4/2016,50,"Washington, DC",C++,2790
7/4/2016,25,"Washington, DC",java,6796
7/4/2016,50,"Washington, DC",java,7952
7/4/2016,25,"Washington, DC",machine learning,692
7/4/2016,50,"Washington, DC",machine learning,857
7/4/2016,25,"Baltimore, MD",C#,533
7/4/2016,50,"Baltimore, MD",C#,2264
7/4/2016,25,"Baltimore, MD",C# mvc,97
7/4/2016,50,"Baltimore, MD",C# mvc,506
7/4/2016,25,"Baltimore, MD",C# mvc angular,24
7/4/2016,50,"Baltimore, MD",C# mvc angular,137
7/4/2016,25,"Baltimore, MD",angular,215
7/4/2016,50,"Baltimore, MD",angular,1030
7/4/2016,25,"Baltimore, MD",scala,90
7/4/2016,50,"Baltimore, MD",scala,320
7/4/2016,25,"Baltimore, MD",python,1065
7/4/2016,50,"Baltimore, MD",python,3718
7/4/2016,25,"Baltimore, MD",C++,1071
7/4/2016,50,"Baltimore, MD",C++,2569
7/4/2016,25,"Baltimore, MD",java,1980
7/4/2016,50,"Baltimore, MD",java,7472
7/4/2016,25,"Baltimore, MD",machine learning,188
7/4/2016,50,"Baltimore, MD",machine learning,809
7/4/2016,25,"San Jose, CA",C#,796
7/4/2016,50,"San Jose, CA",C#,1568
7/4/2016,25,"San Jose, CA",C# mvc,66
7/4/2016,50,"San Jose, CA",C# mvc,186
7/4/2016,25,"San Jose, CA",C# mvc angular,14
7/4/2016,50,"San Jose, CA",C# mvc angular,48
7/4/2016,25,"San Jose, CA",angular,655
7/4/2016,50,"San Jose, CA",angular,1324
7/4/2016,25,"San Jose, CA",scala,524
7/4/2016,50,"San Jose, CA",scala,1142
7/4/2016,25,"San Jose, CA",python,4398
7/4/2016,50,"San Jose, CA",python,7667
7/4/2016,25,"San Jose, CA",C++,3311
7/4/2016,50,"San Jose, CA",C++,4761
7/4/2016,25,"San Jose, CA",java,5237
7/4/2016,50,"San Jose, CA",java,9174
7/4/2016,25,"San Jose, CA",machine learning,1234
7/4/2016,50,"San Jose, CA",machine learning,2334
7/4/2016,25,"Oklahoma City, OK",C#,61
7/4/2016,50,"Oklahoma City, OK",C#,62
7/4/2016,25,"Oklahoma City, OK",C# mvc,12
7/4/2016,50,"Oklahoma City, OK",C# mvc,12
7/4/2016,25,"Oklahoma City, OK",C# mvc angular,3
7/4/2016,50,"Oklahoma City, OK",C# mvc angular,3
7/4/2016,25,"Oklahoma City, OK",angular,14
7/4/2016,50,"Oklahoma City, OK",angular,14
7/4/2016,25,"Oklahoma City, OK",scala,4
7/4/2016,50,"Oklahoma City, OK",scala,4
7/4/2016,25,"Oklahoma City, OK",python,25
7/4/2016,50,"Oklahoma City, OK",python,25
7/4/2016,25,"Oklahoma City, OK",C++,50
7/4/2016,50,"Oklahoma City, OK",C++,51
7/4/2016,25,"Oklahoma City, OK",java,66
7/4/2016,50,"Oklahoma City, OK",java,66
7/4/2016,25,"Oklahoma City, OK",machine learning,47
7/4/2016,50,"Oklahoma City, OK",machine learning,51
7/4/2016,25,"Salt Lake City, UT",C#,256
7/4/2016,50,"Salt Lake City, UT",C#,349
7/4/2016,25,"Salt Lake City, UT",C# mvc,66
7/4/2016,50,"Salt Lake City, UT",C# mvc,72
7/4/2016,25,"Salt Lake City, UT",C# mvc angular,15
7/4/2016,50,"Salt Lake City, UT",C# mvc angular,17
7/4/2016,25,"Salt Lake City, UT",angular,72
7/4/2016,50,"Salt Lake City, UT",angular,101
7/4/2016,25,"Salt Lake City, UT",scala,10
7/4/2016,50,"Salt Lake City, UT",scala,18
7/4/2016,25,"Salt Lake City, UT",python,153
7/4/2016,50,"Salt Lake City, UT",python,234
7/4/2016,25,"Salt Lake City, UT",C++,125
7/4/2016,50,"Salt Lake City, UT",C++,207
7/4/2016,25,"Salt Lake City, UT",java,307
7/4/2016,50,"Salt Lake City, UT",java,418
7/4/2016,25,"Salt Lake City, UT",machine learning,63
7/4/2016,50,"Salt Lake City, UT",machine learning,108
7/4/2016,25,"Raleigh, NC",C#,404
7/4/2016,50,"Raleigh, NC",C#,428
7/4/2016,25,"Raleigh, NC",C# mvc,87
7/4/2016,50,"Raleigh, NC",C# mvc,96
7/4/2016,25,"Raleigh, NC",C# mvc angular,17
7/4/2016,50,"Raleigh, NC",C# mvc angular,17
7/4/2016,25,"Raleigh, NC",angular,168
7/4/2016,50,"Raleigh, NC",angular,169
7/4/2016,25,"Raleigh, NC",scala,31
7/4/2016,50,"Raleigh, NC",scala,32
7/4/2016,25,"Raleigh, NC",python,410
7/4/2016,50,"Raleigh, NC",python,432
7/4/2016,25,"Raleigh, NC",C++,277
7/4/2016,50,"Raleigh, NC",C++,301
7/4/2016,25,"Raleigh, NC",java,887
7/4/2016,50,"Raleigh, NC",java,933
7/4/2016,25,"Raleigh, NC",machine learning,116
7/4/2016,50,"Raleigh, NC",machine learning,150
7/4/2016,25,"St. Paul, MN",C#,491
7/4/2016,50,"St. Paul, MN",C#,499
7/4/2016,25,"St. Paul, MN",C# mvc,157
7/4/2016,50,"St. Paul, MN",C# mvc,158
7/4/2016,25,"St. Paul, MN",C# mvc angular,25
7/4/2016,50,"St. Paul, MN",C# mvc angular,25
7/4/2016,25,"St. Paul, MN",angular,156
7/4/2016,50,"St. Paul, MN",angular,156
7/4/2016,25,"St. Paul, MN",scala,56
7/4/2016,50,"St. Paul, MN",scala,56
7/4/2016,25,"St. Paul, MN",python,323
7/4/2016,50,"St. Paul, MN",python,325
7/4/2016,25,"St. Paul, MN",C++,276
7/4/2016,50,"St. Paul, MN",C++,284
7/4/2016,25,"St. Paul, MN",java,1089
7/4/2016,50,"St. Paul, MN",java,1097
7/4/2016,25,"St. Paul, MN",machine learning,159
7/4/2016,50,"St. Paul, MN",machine learning,172
7/4/2016,25,"Seattle, WA",C#,2010
7/4/2016,50,"Seattle, WA",C#,2088
7/4/2016,25,"Seattle, WA",C# mvc,256
7/4/2016,50,"Seattle, WA",C# mvc,276
7/4/2016,25,"Seattle, WA",C# mvc angular,49
7/4/2016,50,"Seattle, WA",C# mvc angular,52
7/4/2016,25,"Seattle, WA",angular,415
7/4/2016,50,"Seattle, WA",angular,429
7/4/2016,25,"Seattle, WA",scala,236
7/4/2016,50,"Seattle, WA",scala,237
7/4/2016,25,"Seattle, WA",python,1864
7/4/2016,50,"Seattle, WA",python,1879
7/4/2016,25,"Seattle, WA",C++,1924
7/4/2016,50,"Seattle, WA",C++,1944
7/4/2016,25,"Seattle, WA",java,2992
7/4/2016,50,"Seattle, WA",java,3049
7/4/2016,25,"Seattle, WA",machine learning,987
7/4/2016,50,"Seattle, WA",machine learning,1033
7/4/2016,25,"Denver, CO",C#,468
7/4/2016,50,"Denver, CO",C#,488
7/4/2016,25,"Denver, CO",C# mvc,115
7/4/2016,50,"Denver, CO",C# mvc,117
7/4/2016,25,"Denver, CO",C# mvc angular,17
7/4/2016,50,"Denver, CO",C# mvc angular,17
7/4/2016,25,"Denver, CO",angular,222
7/4/2016,50,"Denver, CO",angular,229
7/4/2016,25,"Denver, CO",scala,83
7/4/2016,50,"Denver, CO",scala,84
7/4/2016,25,"Denver, CO",python,704
7/4/2016,50,"Denver, CO",python,731
7/4/2016,25,"Denver, CO",C++,396
7/4/2016,50,"Denver, CO",C++,445
7/4/2016,25,"Denver, CO",java,1170
7/4/2016,50,"Denver, CO",java,1205
7/4/2016,25,"Denver, CO",machine learning,214
7/4/2016,50,"Denver, CO",machine learning,248
7/4/2016,25,"Austin, TX",C#,542
7/4/2016,50,"Austin, TX",C#,551
7/4/2016,25,"Austin, TX",C# mvc,125
7/4/2016,50,"Austin, TX",C# mvc,129
7/4/2016,25,"Austin, TX",C# mvc angular,21
7/4/2016,50,"Austin, TX",C# mvc angular,21
7/4/2016,25,"Austin, TX",angular,223
7/4/2016,50,"Austin, TX",angular,227
7/4/2016,25,"Austin, TX",scala,107
7/4/2016,50,"Austin, TX",scala,107
7/4/2016,25,"Austin, TX",python,822
7/4/2016,50,"Austin, TX",python,827
7/4/2016,25,"Austin, TX",C++,491
7/4/2016,50,"Austin, TX",C++,496
7/4/2016,25,"Austin, TX",java,1101
7/4/2016,50,"Austin, TX",java,1110
7/4/2016,25,"Austin, TX",machine learning,214
7/4/2016,50,"Austin, TX",machine learning,222
7/4/2016,25,"Hartford, CT",C#,196
7/4/2016,50,"Hartford, CT",C#,288
7/4/2016,25,"Hartford, CT",C# mvc,70
7/4/2016,50,"Hartford, CT",C# mvc,97
7/4/2016,25,"Hartford, CT",C# mvc angular,8
7/4/2016,50,"Hartford, CT",C# mvc angular,11
7/4/2016,25,"Hartford, CT",angular,58
7/4/2016,50,"Hartford, CT",angular,86
7/4/2016,25,"Hartford, CT",scala,10
7/4/2016,50,"Hartford, CT",scala,15
7/4/2016,25,"Hartford, CT",python,121
7/4/2016,50,"Hartford, CT",python,157
7/4/2016,25,"Hartford, CT",C++,65
7/4/2016,50,"Hartford, CT",C++,146
7/4/2016,25,"Hartford, CT",java,339
7/4/2016,50,"Hartford, CT",java,478
7/4/2016,25,"Hartford, CT",machine learning,85
7/4/2016,50,"Hartford, CT",machine learning,126
